2264.213321	2251.415411
2278.101713	2255.640099
2291.34437	2262.609677
2303.628685	2272.217652
2314.654247	2284.316639
2324.136695	2298.720051
2331.811414	2315.204238
2337.43701	2333.511054
2340.798538	2353.350836
2341.710453	2374.405749
2340.019237	2396.333476
2335.605682	2418.771209
2328.386803	2441.339902
2318.317358	2463.64874
2305.390952	2485.29978
2289.640722	2505.892717
2271.139576	2525.029723
2250	2542.320309
2226.373415	2557.386161
2200.449098	2569.865896
2172.452667	2579.419692
2142.644152	2585.733734
2111.315656	2588.524443
2078.788636	2587.542418
2045.410825	2582.576082
2011.552822	2573.454947
1977.604387	2560.052509
1943.970467	2542.288691
1911.066997	2520.131844
1879.316523	2493.600258
1849.143669	2462.763163
1820.970518	2427.741216
1795.211934	2388.706449
1772.270876	2345.881679
1752.533761	2299.539376
1736.365907	2250
1724.107119	2197.629802
1716.06745	2142.838123
1712.523195	2086.074196
1713.713148	2027.82348
1719.835175	1968.603559
1731.043132	1908.959639
1747.444168	1849.45968
1769.096448	1790.6892
1796.007312	1733.245818
1828.131916	1677.733555
1865.37235	1624.756967
1907.577271	1574.915164
1954.542049	1528.795753
2006.009436	1486.968786
2061.670762	1449.980748
2121.167654	1418.34867
2184.094263	1392.554393
2250	1373.039073
2318.392746	1360.197955
2388.742527	1354.37549
2460.485619	1355.860836
2533.029054	1364.883791
2605.755492	1381.611213
2678.028411	1406.143955
2749.197588	1438.514361
2818.604809	1478.684356
2885.589763	1526.544145
2949.496076	1581.911564
3009.67742	1644.532074
3065.50365	1714.079434
3116.36691	1790.157036
3161.687649	1872.299916
3200.920502	1959.977424
3233.559961	2052.596543
3259.145799	2149.505836
3277.268186	2250
3287.572442	2353.324986
3289.763387	2458.683655
3283.609241	2565.24193
3268.945019	2672.135388
3245.675403	2778.476243
3213.777041	2883.360669
3173.300249	2985.876402
3124.370095	3085.110545
3067.186838	3180.157527
3002.025715	3270.127142
2929.236062	3354.15259
2849.239775	3431.398464
2762.529098	3501.068591
2669.66377	3562.413689
2571.267524	3614.738724
2468.02397	3657.409943
2360.671898	3689.86149
2250	3711.601545
2136.841093	3722.217929
2022.065849	3721.383123
1906.576096	3708.858636
1791.29774	3684.498683
1677.17336	3648.253131
1565.154543	3600.169673
1456.193999	3540.395196
1351.23756	3469.176341
1251.216087	3386.8592
1157.037381	3293.888181
1069.578162	3190.804008
989.6761769	3078.240876
918.1225125	2956.922766
855.6541844	2827.658952
802.9470627	2691.338702
760.609202	2548.925235
729.1746405	2401.448951
709.0977209	2250
700.7479983	2095.720227
704.4057756	1939.794568
720.2583234	1783.441944
748.396814	1627.905744
788.8140185	1474.443956
841.4027861	1324.319022
905.9553338	1178.787515
982.1633621	1039.08971
1069.619012	906.4391274
1167.816654	782.0121614
1276.155525	666.9378522
1393.943178	562.2879096
1520.399754	469.0670639
1654.663024	388.2038364
1795.794191	320.5418045
1942.784406	266.8314434
2094.561941	227.7226256
2250	203.7578373
2407.925068	195.3661878
2567.125775	202.8582639
2726.36219	226.4218925
2884.375467	266.1188423
3039.897787	321.8825237
3191.662504	393.5167002
3338.414414	480.6952466
3478.920071	582.962963
3611.978064	699.7374545
3736.429161	830.3120735
3851.166255	973.8599094
3955.143996	1129.438816
4047.388066	1295.997432
4127.003983	1472.38218
4193.185373	1657.345172
4245.221635	1849.552987
4282.50492	2047.596262
4304.536372	2250
2250	2250
2264.890146	2251.482811
2279.43989	2255.908675
2293.313149	2263.210138
2306.182432	2273.275635
2317.733021	2285.950765
2327.667014	2301.040054
2335.707196	2318.309202
2341.600677	2337.487772
2345.122278	2358.272305
2346.077618	2380.329833
2344.305868	2403.301737
2339.682143	2426.807933
2332.119508	2450.451326
2321.570565	2473.82249
2308.028617	2496.504532
2291.528375	2518.078085
2272.146223	2538.126376
2250	2556.240324
2225.24834	2572.023597
2198.089531	2585.097606
2168.759937	2595.106344
2137.531968	2601.721055
2104.711639	2604.644654
2070.635714	2603.615867
2035.668483	2598.413038
2000.198195	2588.857564
1964.633168	2574.816914
1929.397632	2556.2072
1894.92733	2532.995265
1861.664929	2505.20027
1830.055272	2472.894742
1800.540543	2436.205083
1773.555359	2395.311518
1749.52187	2350.447474
1728.844893	2301.898395
1711.907141	2250
1699.0646	2195.135983
1690.64209	2137.735177
1686.929061	2078.268206
1688.175679	2017.243646
1694.589231	1955.203729
1706.3309	1892.719622
1723.512938	1830.386331
1746.196279	1768.817257
1774.388613	1708.638476
1808.04296	1650.482771
1847.056748	1594.983489
1891.271427	1542.768267
1940.472623	1494.452694
1994.390838	1450.633966
2052.702703	1411.884593
2115.03278	1378.746225
2180.955895	1351.72365
2250	1331.279029
2321.649543	1317.826429
2395.349314	1311.726704
2470.508744	1313.282781
2546.506629	1322.7354
2622.696229	1340.259366
2698.410716	1365.960334
2772.968902	1399.872188
2845.681228	1441.955039
2915.855942	1492.093867
2982.805413	1550.097829
3045.852536	1615.700268
3104.337157	1688.559407
3157.622477	1768.259752
3205.101346	1854.314198
3246.202431	1946.166826
3280.396149	2043.196378
3307.200361	2144.7204
3326.185719	2250
3336.980653	2358.245223
3339.27593	2468.620971
3332.828729	2580.253451
3317.466211	2692.237073
3293.088518	2803.641778
3259.671186	2913.520701
3217.266927	3020.918136
3166.006766	3124.877714
3106.100497	3224.450743
3037.836463	3318.704625
2961.580637	3406.731285
2877.775002	3487.655533
2786.935246	3560.643286
2689.647759	3624.909579
2586.565977	3679.726282
2478.406064	3724.429464
2365.941988	3758.426324
2250	3781.201618
2131.452574	3792.323544
2011.211842	3791.448986
1890.222577	3778.328095
1769.454775	3752.808144
1649.895902	3714.836614
1532.542854	3664.463467
1418.393714	3601.842586
1308.439349	3527.232357
1203.654948	3440.995353
1104.991542	3343.597142
1013.367599	3235.604199
929.6607569	3117.680917
854.6997749	2990.585755
789.2567645	2855.166521
734.03978	2712.354831
689.685831	2563.15977
656.7543851	2408.660806
635.721422	2250
626.9740934	2088.373572
630.8060508	1925.02288
647.4134817	1761.224893
676.8919004	1598.282208
719.2337337	1437.512715
774.3267284	1280.238975
841.9532067	1127.777397
921.7901889	981.4273146
1013.410393	842.4600381
1116.284114	712.1079783
1229.781978	591.5539404
1353.178568	481.9206672
1485.656885	384.2607335
1626.313644	299.5468763
1774.165343	228.6628425
1928.155091	172.3948452
2087.160129	131.4237029
2250	106.3177344
2415.445309	97.5264822
2582.227003	105.3753242
2749.046103	130.06103
2914.583822	171.648311
3077.511967	230.0674059
3236.503576	305.1127337
3390.243671	396.4426394
