0	0
3.158515804	0.314535724
6.244825148	1.253355283
9.187637698	2.80215049
11.9174856	4.937255998
14.36761044	7.625919805
16.47482121	10.82667811
18.18031433	14.48983071
19.43044656	18.55801211
20.17745279	22.96685253
20.38010067	27.64572201
20.00427493	32.51855019
19.02348493	37.50471312
17.41928962	42.51997827
15.1816351	47.47749779
12.30910051	52.28883999
8.809049308	56.86504822
4.697683549	61.1177162
3.49456E-15	64.96006865
-5.250352202	68.30803576
-11.01131163	71.08131027
-17.23274071	73.20437599
-23.85685515	74.60749653
-30.81874317	75.22765386
-38.04696985	75.00942625
-45.46426121	73.90579588
-52.98826175	71.87887723
-60.53235837	68.90055758
-68.00656294	64.9530424
-75.31844507	60.02929866
-82.37410607	54.13339055
-89.07918472	47.28070279
-95.33988484	39.49804799
-101.0640147	30.82365539
-106.1620275	21.3070398
-110.5480531	11.00875034
-114.1409096	1.59106E-14
-116.8650847	-11.63782179
-118.6516778	-23.81375037
-119.4392901	-36.42795637
-119.174856	-49.37255998
-117.8144056	-62.5325424
-115.3237485	-75.78674676
-111.6790737	-89.00896008
-106.8674561	-102.0690666
-100.887264	-114.8342626
-93.7484631	-127.1703212
-85.47281108	-138.9428963
-76.09393971	-150.0188525
-65.65732241	-160.2676104
-54.22012534	-169.5624921
-41.85094173	-177.782056
-28.62941025	-184.8114067
-14.6457193	-190.5434682
-3.1451E-14	-194.880206
15.19838795	-197.7337877
30.83167258	-199.0276688
46.77458193	-198.697592
62.8953454	-196.6924908
79.05677596	-192.975286
95.11742463	-187.5235656
110.9327974	-180.330142
126.3566242	-171.4034765
141.2421695	-160.7679677
155.4435724	-148.4640969
168.8172045	-134.548428
181.2230334	-119.0934592
192.5259799	-102.1873254
202.5972553	-83.93335197
211.3156671	-64.44946127
218.5688802	-43.86743489
224.2546221	-22.33203641
228.2818191	-6.36425E-14
230.5716537	22.96110785
231.0585305	46.37414545
229.6909425	70.05376225
226.4322265	93.80786396
221.2612007	117.439165
214.1726758	140.7468154
205.1778331	163.5280894
194.3044656	185.5801211
181.5970751	206.7016727
167.1168255	226.6949205
150.9413472	245.3672423
133.1643945	262.5329919
113.8953552	278.0152425
93.25861559	291.6474864
71.39278295	303.275272
48.44977119	312.7577652
24.59375505	319.9692201
8.73639E-14	324.8003433
-25.1464237	327.1595397
-50.65203352	326.9740273
-76.31642315	324.190808
-101.9338356	318.7774852
-127.2948088	310.7229181
-152.1878794	300.037705
-176.4013335	286.754488
-199.7249866	270.9280757
-221.9519807	252.6353778
-242.8805819	231.9751514
-262.3159639	209.0675574
-280.0719607	184.0535279
-295.972775	157.093948
-309.8546257	128.368656
-321.5673194	98.07526714
-330.9757329	66.42782998
-337.961191	33.65532247
-342.4227287	1.43196E-13
-344.2782226	-34.28439392
-343.4653832	-68.93454054
-339.9425948	-103.6795681
-333.6895969	-138.2431679
-324.7079959	-172.3457876
-313.0216031	-205.7068841
-298.6765925	-238.0472188
-281.7414751	-269.0911756
-262.3068863	-298.5690828
-240.4851879	-326.2195197
-216.4098834	-351.7915884
-190.2348493	-375.0471312
-162.133388	-395.7628747
-132.2971058	-413.7324808
-100.9346242	-428.7684879
-68.27013213	-440.7041237
-34.5417908	-449.3949721
-1.71233E-13	-454.7204806
35.09445945	-456.5852916
70.47239446	-454.9203858
105.8582644	-449.6840239
140.9723259	-440.8624795
175.5328415	-428.4705503
209.2583342	-412.5518444
241.8698697	-393.1788341
273.093349	-370.4526749
302.6617919	-344.5027879
330.3175914	-315.4862059
355.8147233	-283.5866868
378.9208879	-249.0135965
399.4195702	-212.0005706
417.1119962	-172.8039599
431.8189718	-131.701073
443.3825855	-88.98822506
451.66776	-44.97860854
456.5636382	-2.5457E-13
0	0
3.308921318	0.329513616
6.542197774	1.313038867
9.625144255	2.935586227
12.48498492	5.172363427
15.05178236	7.989058843
17.25933651	11.34223421
19.04604358	15.17982265
20.35570592	19.44172698
21.13828388	24.06051217
21.35058166	28.96218496
20.95685945	34.06705258
19.92936516	39.29065184
18.2487796	44.54473914
15.9045701	49.73833102
12.89524815	54.77878475
9.228527846	59.57290766
4.921382765	64.02808364
3.66096E-15	68.05340526
-5.500368973	71.56079937
-11.53565981	74.46613457
-18.05334741	76.69029866
-24.99289587	78.16023446
-32.28630237	78.8099231
-39.85873032	78.58130369
-47.62922603	77.4251195
-55.51151231	75.3016809
-63.41485163	72.18153651
-71.2449707	68.04604442
-78.9050377	62.88783669
-86.29668255	56.71117105
-93.32105065	49.53216483
-99.87987935	41.37890741
-105.8765868	32.2914485
-111.2173622	22.32166075
-115.8122461	11.53297655
-119.576191	1.66683E-14
-122.4300888	-12.19200378
-124.3017577	-24.94773848
-125.1268753	-38.16262096
-124.8498492	-51.72363427
-123.4246154	-65.51028251
-120.8153556	-79.39563947
-116.9971249	-93.24748199
-111.9563825	-106.9294984
-105.6914194	-120.3025609
-98.21267562	-133.2260508
-89.54294494	-145.5592247
-79.71746064	-157.1626074
-68.78386157	-167.8994014
-56.80203607	-177.6368965
-43.84384371	-186.2478682
-29.9927155	-193.6119499
-15.3431345	-199.6169667
-3.29487E-14	-204.1602158
15.92212071	-207.1496824
32.29984746	-208.5051768
49.00194297	-208.1593821
65.89036185	-206.0587999
82.82138434	-202.1645853
99.64682581	-196.4532592
116.2153115	-188.9172916
132.3736063	-179.5655468
147.9679871	-168.4235852
162.8456473	-155.5338158
176.856119	-140.955496
189.8527016	-124.7645763
201.6938837	-107.0533885
212.2447436	-87.93017825
221.3783179	-67.51848323
228.9769221	-45.95636036
234.9334136	-23.39546671
239.1523819	-6.66731E-14
241.5512562	24.05449394
242.0613177	48.5824381
240.6286064	73.38965569
237.2147135	98.27490511
231.7974484	123.0315062
224.3713746	147.4490447
214.9482061	171.3151413
203.5570592	194.4172698
190.2445549	216.5446095
175.0747696	237.4899167
158.1290304	257.0513967
139.5055561	275.0345629
119.3189435	291.2540636
97.69950205	305.535462
74.79243928	317.7169516
50.75690315	327.6509921
25.76488624	335.2058497
9.15241E-14	340.2670263
-26.34387245	342.7385654
-53.06403512	342.544219
-79.95053854	339.6284655
-106.7878278	333.9573654
-133.3564663	325.5192476
-159.4349213	314.3252148
-184.801397	300.4094636
-209.2357002	283.8294126
-232.5211226	264.6656339
-254.4463239	243.0215872
-274.8072003	219.0231554
-293.4087207	192.8179816
-310.0667167	164.5746122
-324.6096079	134.4814491
-336.8800489	102.745518
-346.736482	69.59105997
-354.0545811	35.25795687
-358.7285729	1.50014E-13
-360.6724237	-35.91698411
-359.8208776	-72.21713771
-356.1303374	-108.6166904
-349.5795777	-144.8261759
-340.1702814	-180.5527299
-327.9273937	-215.50245
-312.8992874	-249.3828007
-295.1577358	-281.9050412
-274.7976904	-312.7866582
-251.9368636	-341.7537826
-226.7151159	-368.5435688
-199.2936516	-392.9065184
-169.8540255	-414.6087259
-138.596968	-433.4340275
-105.7410348	-449.186035
-71.52109081	-461.6900344
-36.18663798	-470.7947327
-1.79387E-13	-476.3738368
36.76562419	-478.3274484
73.82822277	-476.5832613
110.8991341	-471.0975489
147.6852938	-461.8559309
183.8915483	-448.8739098
219.2230168	-432.1971703
253.3874825	-411.9016357
286.0977942	-388.0932785
317.0742581	-360.9076826
346.0470006	-330.5093586
372.7582815	-297.0908147
396.9647398	-260.8713868
418.4395497	-222.0958358
436.9744722	-181.0327199
452.38178	-137.9725527
464.496042	-93.22575959
473.1757485	-47.12044704
478.3047639	-2.66692E-13
0	0
3.459326833	0.344491507
6.839570401	1.372722452
10.06265081	3.069021965
13.05248423	5.407470855
15.73595429	8.352197881
18.04385181	11.85779031
19.91177284	15.86981459
21.28096528	20.32544184
22.09911496	25.15417181
22.32106264	30.27864792
21.90944398	35.61555497
20.8352454	41.07659056
19.07826958	46.56950001
16.62750511	51.99916425
13.48139579	57.26872952
9.648006385	62.2807671
5.145081982	66.93845108
3.82737E-15	71.14674186
-5.750385745	74.81356297
-12.06000798	77.85095887
-18.87395411	80.17622132
-26.12893659	81.71297239
-33.75386157	82.39219233
-41.67049079	82.15318113
-49.79419085	80.94444311
-58.03476287	78.72448458
-66.29734488	75.46251544
-74.48337846	71.13904644
-82.49163032	65.74637472
-90.21925903	59.28895155
-97.56291659	51.78362686
-104.4198739	43.25976684
-110.6891589	33.75924162
-116.2726968	23.33628169
-121.0764391	12.05720275
-125.0114724	1.74259E-14
-127.9950928	-12.74618577
-129.9518376	-26.08172659
-130.8144606	-39.89728555
-130.5248423	-54.07470855
-129.0348252	-68.48802263
-126.3069626	-83.00453217
-122.315176	-97.4860039
-117.045309	-111.7899301
-110.4955748	-125.7708591
-102.6768882	-139.2817804
-93.6130788	-152.175553
-83.34098158	-164.3063623
-71.91040074	-175.5311924
-59.3839468	-185.7113009
-45.8367457	-194.7136804
-31.35602075	-202.4124931
